id,word,phonetic,meaning,example,partOfSpeech,ExampleMeaning
386,Pertinent,/p??t?n?nt/,"Thích h?p, liên quan",Please ask pertinent questions.,adj
387,Procedure,/pr?si?d??(r)/,"Th? t?c",We must follow proper courtroom procedure.,noun
388,Result,/r?z?lt/,"K?t qu?",The result of the game was a draw.,noun
389,Statement,/ste?tm?nt/,"Tuyên b?, sao kê",The bank sends a monthly statement.,noun
390,Usually,/ju??u?li/,"Thu?ng xuyên",I usually get up at 7 AM.,adv
391,Consult,/k?ns?lt/,"Tham kh?o ý ki?n",You should consult a lawyer.,verb
392,Control,/k?ntr??l/,"Ki?m soát",He lost control of the car.,verb
393,Convenient,/k?nvi?ni?nt/,"Thu?n ti?n",Is it convenient for you to meet now?,adj
394,Detect,/d?tekt/,"Phát hi?n",The alarm detects smoke.,verb
395,Factor,/fækt?(r)/,"Y?u t?",Cost is a major factor in our decision.,noun
396,Interaction,/?nt?ræk?n/,"S? tuong tác",There is a lot of interaction between the two departments.,noun
397,Limit,/l?m?t/,"Gi?i h?n",There is a speed limit of 50 km/h.,noun
398,Monitor,/m?n?t?(r)/,"Giám sát",We need to monitor the situation closely.,verb
399,Potential,/p?ten?l/,"Ti?m nang",He has the potential to be a great leader.,noun
400,Sample,/s??mpl/,"M?u th?",Here is a free sample of our new product.,noun
501,Appointment,/?p??ntm?nt/,"Cu?c h?n",I have an appointment with the dentist at 3 PM.,noun
502,Checkup,/t?ek?p/,"Ki?m tra s?c kh?e",You should have a regular dental checkup.,noun
503,Diagnosis,/da??gn??s?s/,"Ch?n doán",The doctor's diagnosis was correct.,noun
504,Insurance,/?n???r?ns/,"B?o hi?m",Do you have health insurance?,noun
505,Patient,/pe??nt/,"B?nh nhân",The doctor is examining a patient.,noun
506,Pharmacy,/f??m?si/,"Hi?u thu?c",You can buy medicine at the pharmacy.,noun
507,Prescription,/pr?skr?p?n/,"Ðon thu?c",The doctor gave me a prescription for antibiotics.,noun
508,Recommend,/rek?mend/,"Khuyên, gi?i thi?u",Can you recommend a good doctor?,verb
509,Recovery,/r?k?v?ri/,"S? h?i ph?c",He made a full recovery from his illness.,noun
510,Surgery,/s??d??ri/,"Ph?u thu?t",She needs surgery on her knee.,noun
511,Symptom,/s?mpt?m/,"Tri?u ch?ng",Fever is a symptom of the flu.,noun
512,Treatment,/tri?tm?nt/,"Ði?u tr?",He is receiving treatment for cancer.,noun
513,Annual,/ænju?l/,"Hàng nam",The annual checkup is important.,adj
514,Authorize,/????ra?z/,"Cho phép",The insurance company authorized the treatment.,verb
515,Concern,/k?ns??n/,"Lo l?ng",The doctor expressed concern about his high blood pressure.,noun
516,Coverage,/k?v?r?d?/,"Ph?m vi b?o hi?m",Does your policy provide coverage for dental work?,noun
517,Expiration,/eksp?re??n/,"S? h?t h?n",Check the expiration date on the medicine.,noun
518,Personnel,/p??s?nel/,"Nhân s?",The hospital personnel are very helpful.,noun
519,Policy,/p?l?si/,"Chính sách",It is hospital policy to wash hands frequently.,noun
520,Premium,/pri?mi?m/,"Phí b?o hi?m",The insurance premiums are quite high.,noun
521,Prevent,/pr?vent/,"Ngan ng?a",A healthy diet can help prevent disease.,verb
522,Record,/rek??d/,"H? so",The hospital keeps medical records for all patients.,noun
523,Referral,/r?f??r?l/,"Gi?y gi?i thi?u (chuy?n vi?n)",I need a referral to see a specialist.,noun
524,Serious,/s??ri?s/,"Nghiêm tr?ng",His condition is serious.,adj
525,Examination,/?gzæm?ne??n/,"S? ki?m tra",The physical examination took an hour.,noun
526,Hygiene,/ha?d?i?n/,"V? sinh",Good dental hygiene is essential.,noun
527,Instrument,/?nstr?m?nt/,"D?ng c?",The dentist uses various instruments.,noun
528,Operator,/?p?re?t?(r)/,"Ngu?i tr?c t?ng dài, v?n hành",Call the operator if you need assistance.,noun
529,Preventative,/pr?vent?t?v/,"Phòng ng?a",Preventative medicine helps you stay healthy.,adj
530,Receptionist,/r?sep??n?st/,"L? tân",The receptionist greeted the patients.,noun
531,Wait,/we?t/,"Ch? d?i",We had to wait for a long time.,verb
532,X-ray,/eks re?/,"X-quang",The doctor ordered an X-ray of his chest.,noun
533,Accessible,/?kses?bl/,"Có th? ti?p c?n",The building is accessible to wheelchairs.,adj
534,Advance,/?dv??ns/,"Ti?n b?",Medical advances have saved many lives.,noun
535,Coordinate,/k????d?ne?t/,"Ph?i h?p",The team coordinated their efforts.,verb
536,Detect,/d?tekt/,"Phát hi?n",Early detection is important.,verb
537,Evaluate,/?væljue?t/,"Ðánh giá",The doctor evaluated his condition.,verb
538,Monitor,/m?n?t?(r)/,"Theo dõi",We need to monitor his heart rate.,verb
539,Noticeable,/n??t?s?bl/,"Ðáng chú ý",There was a noticeable improvement in his health.,adj
540,Overview,/??v?vju?/,"T?ng quan",The brochure gives an overview of the hospital's services.,noun
541,Physical,/f?z?kl/,"Th? ch?t",Regular physical activity is good for you.,adj
542,Reaction,/riæk?n/,"Ph?n ?ng",He had an allergic reaction to the medicine.,noun
543,Aware,/?we?(r)/,"Nh?n th?c",Be aware of the side effects.,adj
544,Diet,/da??t/,"Ch? d? an",A balanced diet is important.,noun
545,Encourage,/?nk?r?d?/,"Khuy?n khích",Doctors encourage patients to quit smoking.,verb
546,Habit,/hæb?t/,"Thói quen",Eating late at night is a bad habit.,noun
547,Maintain,/me?nte?n/,"Duy trì",Try to maintain a healthy weight.,verb
548,Mental,/mentl/,"Tinh th?n",Mental health is as important as physical health.,adj
549,Nutritious,/njutr???s/,"Dinh du?ng",Choose nutritious foods.,adj
550,Reduce,/r?dju?s/,"Gi?m",Exercise helps reduce stress.,verb
551,Stress,/stres/,"Cang th?ng",Work can cause a lot of stress.,noun
552,Variety,/v?ra??ti/,"S? da d?ng",Eat a variety of fruits and vegetables.,noun
553,Allow,/?la?/,"Cho phép",Patients are allowed to have visitors.,verb
554,Alternative,/??lt??n?t?v/,"Thay th?",Is there an alternative treatment?,noun
555,Available,/?ve?l?bl/,"Có s?n",The doctor is not available right now.,adj
556,Charge,/t???d?/,"Phí",Is there a charge for parking?,noun
557,Consult,/k?ns?lt/,"Tham kh?o ý ki?n",Consult your doctor before starting a new diet.,verb
558,Effective,/?fekt?v/,"Hi?u qu?",The treatment was very effective.,adj
559,Emphasize,/emf?sa?z/,"Nh?n m?nh",The doctor emphasized the need for rest.,verb
560,Factor,/fækt?(r)/,"Y?u t?",Diet is a key factor in health.,noun
561,Goal,/g??l/,"M?c tiêu",Our goal is to improve patient care.,noun
562,Improvement,/?mpru?vm?nt/,"S? c?i thi?n",There is room for improvement.,noun
563,Interact,/?nt?rækt/,"Tuong tác",Some medicines interact with each other.,verb
564,Manage,/mæn?d?/,"Qu?n lý",He manages his diabetes well.,verb
565,Mission,/m??n/,"S? m?nh",The hospital's mission is to save lives.,noun
566,Permit,/p?m?t/,"Cho phép",Visitors are not permitted in the ICU.,verb
567,Potential,/p?ten?l/,"Ti?m nang",There are potential side effects.,adj
568,Professional,/pr?fe??nl/,"Chuyên nghi?p",The staff are very professional.,adj
569,Project,/pr?d?ekt/,"D? án",Wait, this is a research project.,noun
570,Regardless,/r?g??dl?s/,"B?t ch?p",We treat all patients regardless of ability to pay.,adv
571,Responsible,/r?sp?ns?bl/,"Ch?u trách nhi?m",Who is responsible for this patient?,adj
572,Secure,/s?kj??(r)/,"An toàn",Keep medicines in a secure place.,adj
573,Significant,/s?gn?f?k?nt/,"Ðáng k?",There was a significant improvement.,adj
574,Statement,/ste?tm?nt/,"Tuyên b?",The hospital issued a statement.,noun
575,Suggest,/s?d?est/,"G?i ý",The doctor suggested a new treatment.,verb
576,Temporary,/tempr?ri/,"T?m th?i",The pain is temporary.,adj
577,Typical,/t?p?kl/,"Ði?n hình",These are typical symptoms.,adj
578,Usually,/ju??u?li/,"Thu?ng xuyên",I usually see the doctor once a year.,adv
579,Volunteer,/v?l?nt??(r)/,"Tình nguy?n viên",She volunteers at the nursing home.,verb
580,Alert,/?l??t/,"C?nh giác",Be alert for signs of infection.,adj
581,Comfortable,/k?mf?t?bl/,"Tho?i mái",Are you comfortable?,adj
582,Detailed,/di?te?ld/,"Chi ti?t",The doctor gave a detailed explanation.,adj
583,Emergency,/im??d??nsi/,"Kh?n c?p",In an emergency, call 911.,noun
584,Expert,/eksp??t/,"Chuyên gia",She is an expert in tropical diseases.,noun
585,General,/d?enr?l/,"Chung",The general health of the population is improving.,adj
586,Hesitant,/hez?t?nt/,"Do d?",He was hesitant to take the medicine.,adj
587,Immediate,/?mi?di?t/,"Ngay l?p t?c",He needs immediate attention.,adj
588,Impossible,/?mp?s?bl/,"Không th?",It is impossible to cure this disease.,adj
589,Necessary,/nes?s?ri/,"C?n thi?t",Surgery may be necessary.,adj
590,Observe,/?bz??v/,"Quan sát",The students observed the surgery.,verb
591,Obvious,/?bvi?s/,"Rõ ràng",It is obvious that he is sick.,adj
592,Optimistic,/?pt?m?st?k/,"L?c quan",She is optimistic about her recovery.,adj
593,Patiently,/pe??ntli/,"Kiên nh?n",The patients waited patiently.,adv
594,Permanent,/p??m?n?nt/,"Vinh vi?n",The damage may be permanent.,adj
595,Popular,/p?pj?l?(r)/,"Ph? bi?n",This is a popular remedy.,adj
596,Possible,/p?s?bl/,"Có th?",Is it possible to see a doctor today?,adj
597,Private,/pra?v?t/,"Bao m?t, riêng tu",This is a private hospital.,adj
598,Rapid,/ræp?d/,"Nhanh chóng",He made a rapid recovery.,adj
599,Reasonable,/ri?zn?bl/,"H?p lý",The cost was reasonable.,adj
600,Urgent,/??d??nt/,"Kh?n c?p",This is an urgent matter.,adj
301,Concentrate,/ËˆkÉ’nsntreÉªt/,"Táº­p trung",We need to concentrate on our core business.,verb
302,Conducive,/kÉ™nËˆdjuËsÉªv/,"CÃ³ lá»£i, giÃºp Ã­ch",A quiet environment is conducive to learning.,adj
303,Disrupt,/dÉªsËˆrÊŒpt/,"LÃ m giÃ¡n Ä‘oáº¡n",The meeting was disrupted by a fire alarm.,verb
304,Hamper,/ËˆhÃ¦mpÉ™(r)/,"Cáº£n trá»Ÿ",Bad weather hampered the rescue effort.,verb
305,Inconsiderately,/ËŒÉªnkÉ™nËˆsÉªdÉ™rÉ™tli/,"Thiáº¿u suy nghÄ©",He parked his car inconsiderately, blocking the driveway.,adv
306,Lobby,/ËˆlÉ’bi/,"Sáº£nh",We met in the hotel lobby.,noun
307,Move up,/muËv ÊŒp/,"ThÄƒng tiáº¿n, dá»i lÃªn sá»›m hÆ¡n",Can we move the meeting up to 2 PM?,verb
308,Open to,/ËˆÉ™ÊŠpÉ™n tu/,"Sáºµn sÃ ng tiáº¿p thu",We are open to suggestions.,adj
309,Opt,/É’pt/,"Chá»n lá»±a",He opted to retire early.,verb
310,Scrutinize,/ËˆskruËtÉ™naÉªz/,"Xem xÃ©t ká»¹ lÆ°á»¡ng",The contract was carefully scrutinized by the lawyers.,verb
311,Adjourn,/É™ËˆdÊ’ÉœËn/,"Dá»i láº¡i, hoÃ£n láº¡i (cuá»™c há»p)",The meeting was adjourned until tomorrow.,verb
312,Agenda,/É™ËˆdÊ’endÉ™/,"ChÆ°Æ¡ng trÃ¬nh nghá»‹ sá»±",The first item on the agenda is the budget.,noun
313,Chairperson,/ËˆtÊƒeÉ™pÉœËsn/,"Chá»§ tá»‹ch",The chairperson opened the meeting.,noun
314,Consensus,/kÉ™nËˆsensÉ™s/,"Sá»± Ä‘á»“ng thuáº­n",We reached a consensus on the issue.,noun
315,Designate,/ËˆdezÉªÉ¡neÉªt/,"Chá»‰ Ä‘á»‹nh",She was designated as the leader of the group.,verb
316,Dispense,/dÉªËˆspens/,"PhÃ¢n phÃ¡t, miá»…n trá»«",The machine dispenses coffee.,verb
317,Feature,/ËˆfiËtÊƒÉ™(r)/,"Äáº·c Ä‘iá»ƒm, tÃ­nh nÄƒng",The new car has many safety features.,noun
318,Happen,/ËˆhÃ¦pÉ™n/,"Xáº£y ra",What happened at the meeting?,verb
319,Highlight,/ËˆhaÉªlaÉªt/,"LÃ m ná»•i báº­t",The report highlights the need for change.,verb
320,Irrelevant,/ÉªËˆrelÉ™vÉ™nt/,"KhÃ´ng liÃªn quan",That comment is irrelevant to the discussion.,adj
321,Minutes,/ËˆmÉªnÉªts/,"BiÃªn báº£n cuá»™c há»p",Who will take the minutes?,noun
322,Motion,/ËˆmÉ™ÊŠÊƒn/,"Sá»± chuyá»ƒn Ä‘á»™ng, kiáº¿n nghá»‹",I move a motion to adjourn the meeting.,verb
323,Ambitious,/Ã¦mËˆbÉªÊƒÉ™s/,"Tham vá»ng",He is very ambitious and wants to become CEO.,adj
324,Apprehensive,/ËŒÃ¦prÉªËˆhensÉªv/,"Lo láº¯ng, e sá»£",I was apprehensive about the interview.,adj
325,Background,/ËˆbÃ¦kÉ¡raÊŠnd/,"LÃ½ lá»‹ch, bá»‘i cáº£nh",She has a background in marketing.,noun
326,Candidate,/ËˆkÃ¦ndÉªdÉ™t/,"á»¨ng cá»­ viÃªn",He is a strong candidate for the job.,noun
327,Consultant,/kÉ™nËˆsÊŒltÉ™nt/,"TÆ° váº¥n viÃªn",We hired a consultant to help us with the project.,noun
328,Entitle,/ÉªnËˆtaÉªtl/,"Cho quyá»n",This ticket entitles you to a free meal.,verb
329,Degree,/dÉªËˆÉ¡riË/,"Báº±ng cáº¥p",He has a degree in engineering.,noun
330,Payroll,/ËˆpeÉªrÉ™ÊŠl/,"Báº£ng lÆ°Æ¡ng",The company has 500 employees on its payroll.,noun
331,Recruit,/rÉªËˆkruËt/,"Tuyá»ƒn má»™",We are recruiting new staff.,verb
332,Wage,/weÉªdÊ’/,"Tiá»n cÃ´ng",The minimum wage has increased.,noun
333,Commute,/kÉ™ËˆmjuËt/,"Äi lÃ m (Ä‘Æ°á»ng xa)",I commute to work by train.,verb
334,Conduct,/kÉ™nËˆdÊŒkt/,"Tiáº¿n hÃ nh",We conducted a survey of our customers.,verb
335,Confirm,/kÉ™nËˆfÉœËm/,"XÃ¡c nháº­n",Please confirm your attendance.,verb
336,Expect,/ÉªkËˆspekt/,"Mong Ä‘á»£i",We expect sales to increase.,verb
337,Measure,/ËˆmeÊ’É™(r)/,"Äo lÆ°á»ng, biá»‡n phÃ¡p",We need to take measures to reduce costs.,noun
338,Occupy,/ËˆÉ’kjupaÉª/,"Chiáº¿m giá»¯",The building is occupied by a law firm.,verb
339,Procedure,/prÉ™ËˆsiËdÊ’É™(r)/,"Thá»§ tá»¥c",What is the procedure for applying for a visa?,noun
340,Reimburse,/ËŒriËÉªmËˆbÉœËs/,"HoÃ n tráº£",The company will reimburse you for your travel expenses.,verb
341,Resource,/rÉªËˆsÉ”Ës/,"TÃ i nguyÃªn",We need to protect our natural resources.,noun
342,Secure,/sÉªËˆkjÊŠÉ™(r)/,"Äáº£m báº£o, an toÃ n",Please ensure that the door is secure.,adj
343,Annual,/ËˆÃ¦njuÉ™l/,"HÃ ng nÄƒm",The company holds an annual meeting.,adj
344,Appointment,/É™ËˆpÉ”ÉªntmÉ™nt/,"Cuá»™c háº¹n",I have an appointment with the doctor.,noun
345,Assess,/É™Ëˆses/,"ÄÃ¡nh giÃ¡",We need to assess the damage.,verb
346,Diagnose,/ËˆdaÉªÉ™É¡nÉ™ÊŠz/,"Cháº©n Ä‘oÃ¡n",The doctor diagnosed him with the flu.,verb
347,Effective,/breÉªk Éªn/,"Hiá»‡u quáº£",The new medicine is very effective.,adj
348,Instrument,/ËˆÉªnstrÉ™mÉ™nt/,"Dá»¥ng cá»¥, nháº¡c cá»¥",The surgeon used delicate instruments.,noun
349,Manage,/ËˆmÃ¦nÉªdÊ’/,"Quáº£n lÃ½, xoay xá»Ÿ",Can you manage to finish the report by tomorrow?,verb
350,Prevent,/prÉªËˆvent/,"NgÄƒn cháº·n",Regular exercise can help prevent heart disease.,verb
351,Recommend,/ËŒrekÉ™Ëˆmend/,"KhuyÃªn, Ä‘á» nghá»‹",I recommend the chicken dish.,verb
352,Record,/ËˆrekÉ”Ëd/,"Há»“ sÆ¡, ká»· lá»¥c",Keep a record of your expenses.,noun
353,Refer,/rÉªËˆfÉœË(r)/,"Tham kháº£o, giá»›i thiá»‡u",Please refer to the manual for instructions.,verb
354,Serious,/ËˆsÉªÉ™riÉ™s/,"NghiÃªm trá»ng",Wait, this is a serious problem.,adj
355,Aware,/É™ËˆweÉ™(r)/,"Nháº­n thá»©c",Are you aware of the risks?,adj
356,Catch up,/kÃ¦tÊƒ ÊŒp/,"LÃ m bÃ¹, báº¯t ká»‹p",I need to catch up on some work.,verb
357,Distraction,/dÉªËˆstrÃ¦kÊƒn/,"Sá»± xao nhÃ£ng",Background noise can be a distraction.,noun
358,Encouragement,/ÉªnËˆkÊŒrÉªdÊ’mÉ™nt/,"Sá»± khÃ­ch lá»‡",He needs a lot of encouragement.,noun
359,Evident,/ËˆevÉªdÉ™nt/,"RÃµ rÃ ng",It was evident that she was unhappy.,adj
360,Habit,/ËˆhÃ¦bÉªt/,"ThÃ³i quen",Smoking is a bad habit.,noun
361,Illuminate,/ÉªËˆluËmÉªneÉªt/,"Chiáº¿u sÃ¡ng, lÃ m sÃ¡ng tá»",The street was illuminated by streetlights.,verb
362,Irritate,/ËˆÉªrÉªteÉªt/,"LÃ m khÃ³ chá»‹u",His constant complaining irritates me.,verb
363,Overview,/ËˆÉ™ÊŠvÉ™vjuË/,"Tá»•ng quan",The report gives an overview of the company's financial situation.,noun
364,Position,/pÉ™ËˆzÉªÊƒn/,"Vá»‹ trÃ­",He holds a senior position in the company.,noun
365,Regularly,/ËˆreÉ¡jÉ™lÉ™li/,"ThÆ°á»ng xuyÃªn",We meet regularly to discuss progress.,adv
366,Restore,/rÉªËˆstÉ”Ë(r)/,"KhÃ´i phá»¥c",The painting was restored to its original condition.,verb
367,Allow,/É™ËˆlaÊŠ/,"Cho phÃ©p",Smoking is not allowed in the building.,verb
368,Alternative,/É”ËlËˆtÉœËnÉ™tÉªv/,"Sá»± thay tháº¿",We have no alternative but to close the factory.,noun
369,Aspect,/ËˆÃ¦spekt/,"KhÃ­a cáº¡nh",We need to consider every aspect of the problem.,noun
370,Concern,/kÉ™nËˆsÉœËn/,"Lo láº¯ng, quan tÃ¢m",I am concerned about his health.,verb
371,Emphasize,/ËˆemfÉ™saÉªz/,"Nháº¥n máº¡nh",The report emphasizes the importance of safety.,verb
372,Incur,/ÉªnËˆkÉœË(r)/,"Chá»‹u Ä‘á»±ng (chi phÃ­, háº­u quáº£)",You may incur a fee if you cancel the reservation.,verb
373,Personnel,/ËŒpÉœËsÉ™Ëˆnel/,"NhÃ¢n sá»±",All personnel must wear ID badges.,noun
374,Policy,/ËˆpÉ’lÉ™si/,"ChÃ­nh sÃ¡ch",The company has a strict no-smoking policy.,noun
375,Portion,/ËˆpÉ”ËÊƒn/,"Pháº§n",A large portion of the budget is spent on advertising.,noun
376,Regardless,/rÉªËˆÉ¡É‘ËdlÉ™s/,"Báº¥t cháº¥p",He continued working regardless of the pain.,adv
377,Salary,/ËˆsÃ¦lÉ™ri/,"LÆ°Æ¡ng",She earns a high salary.,noun
378,Suit,/suËt/,"PhÃ¹ há»£p",This time doesn't suit me.,verb
379,Admit,/É™dËˆmÉªt/,"Thá»«a nháº­n",He admitted that he had made a mistake.,verb
380,Authorize,/ËˆÉ”ËÎ¸É™raÉªz/,"á»¦y quyá»n",Who authorized this payment?,verb
381,Designate,/ËˆdezÉªÉ¡neÉªt/,"Chá»‰ Ä‘á»‹nh",Areas designated for smoking.,verb
382,Escort,/ËˆeskÉ”Ët/,"Há»™ tá»‘ng",Security guards escorted him out of the building.,verb
383,Identify,/aÉªËˆdentÉªfaÉª/,"Nháº­n diá»‡n",Can you identify the man in the photo?,verb
384,Mission,/ËˆmÉªÊƒn/,"Sá»© má»‡nh",Our mission is to provide the best possible service.,noun
385,Permit,/pÉ™ËˆmÉªt/,"Cho phÃ©p, giáº¥y phÃ©p",Do you have a permit to park here?,noun
386,Pertinent,/ËˆpÉœËtÉªnÉ™nt/,"ThÃ­ch há»£p, liÃªn quan",Please ask pertinent questions.,adj
387,Procedure,/prÉ™ËˆsiËdÊ’É™(r)/,"Thá»§ tá»¥c",We must follow proper courtroom procedure.,noun
388,Result,/rÉªËˆzÊŒlt/,"Káº¿t quáº£",The result of the game was a draw.,noun
389,Statement,/ËˆsteÉªtmÉ™nt/,"TuyÃªn bá»‘, sao kÃª",The bank sends a monthly statement.,noun
390,Usually,/ËˆjuËÊ’uÉ™li/,"ThÆ°á»ng xuyÃªn",I usually get up at 7 AM.,adv
391,Consult,/kÉ™nËˆsÊŒlt/,"Tham kháº£o Ã½ kiáº¿n",You should consult a lawyer.,verb
392,Control,/kÉ™nËˆtrÉ™ÊŠl/,"Kiá»ƒm soÃ¡t",He lost control of the car.,verb
393,Convenient,/kÉ™nËˆviËniÉ™nt/,"Thuáº­n tiá»‡n",Is it convenient for you to meet now?,adj
394,Detect,/dÉªËˆtekt/,"PhÃ¡t hiá»‡n",The alarm detects smoke.,verb
395,Factor,/ËˆfÃ¦ktÉ™(r)/,"Yáº¿u tá»‘",Cost is a major factor in our decision.,noun
396,Interaction,/ËŒÉªntÉ™rËˆÃ¦kÊƒn/,"Sá»± tÆ°Æ¡ng tÃ¡c",There is a lot of interaction between the two departments.,noun
397,Limit,/ËˆlÉªmÉªt/,"Giá»›i háº¡n",There is a speed limit of 50 km/h.,noun
398,Monitor,/ËˆmÉ’nÉªtÉ™(r)/,"GiÃ¡m sÃ¡t",We need to monitor the situation closely.,verb
399,Potential,/pÉ™ËˆtenÊƒl/,"Tiá»m nÄƒng",He has the potential to be a great leader.,noun
400,Sample,/ËˆsÉ‘Ëmpl/,"Máº«u thá»­",Here is a free sample of our new product.,noun
401,Sense,/sens/,"GiÃ¡c quan, Ã½ thá»©c",He has a good sense of humor.,noun
402,Volunteer,/ËŒvÉ’lÉ™nËˆtÉªÉ™(r)/,"TÃ¬nh nguyá»‡n viÃªn",She volunteers at the local hospital.,noun
403,Admission,/É™dËˆmÉªÊƒn/,"Sá»± nháº­n vÃ o, phÃ­ vÃ o cá»­a",Admission to the museum is free.,noun
404,Adjustment,/É™ËˆdÊ’ÊŒstmÉ™nt/,"Sá»± Ä‘iá»u chá»‰nh",We made some adjustments to the schedule.,noun
405,Make a decision,/meÉªk É™ dÉªËˆsÉªÊ’n/,"ÄÆ°a ra quyáº¿t Ä‘á»‹nh",It's time to make a decision.,verb
406,Announce,/É™ËˆnaÊŠns/,"ThÃ´ng bÃ¡o",The company announced a new product line.,verb
407,Calculate,/ËˆkÃ¦lkjuleÉªt/,"TÃ­nh toÃ¡n",We need to calculate the total cost.,verb
408,Comparison,/kÉ™mËˆpÃ¦rÉªsn/,"Sá»± so sÃ¡nh",There is no comparison between the two cars.,noun
409,Compete,/kÉ™mËˆpiËt/,"Cáº¡nh tranh",We have to compete with cheap imports.,verb
410,Deadline,/ËˆdedlaÉªn/,"Háº¡n chÃ³t",We have to meet the deadline.,noun
411,Difficult,/ËˆdÉªfÉªkÉ™lt/,"KhÃ³ khÄƒn",It was a difficult decision.,adj
412,Effort,/ËˆefÉ™t/,"Ná»— lá»±c",He put a lot of effort into the project.,noun
413,Extend,/ÉªkËˆstend/,"Má»Ÿ rá»™ng, gia háº¡n",We plan to extend the house.,verb
414,Independent,/ËŒÉªndÉªËˆpendÉ™nt/,"Äá»™c láº­p",She is a very independent woman.,adj
415,Merger,/ËˆmÉœËdÊ’É™(r)/,"Sá»± sÃ¡p nháº­p",The merger of the two companies was announced today.,noun
416,Priority,/praÉªËˆÉ’rÉ™ti/,"Æ¯u tiÃªn",Safety is our top priority.,noun
417,Prohibit,/prÉ™ËˆhÉªbÉªt/,"Cáº¥m",Smoking is prohibited in this area.,verb
418,System,/ËˆsÉªstÉ™m/,"Há»‡ thá»‘ng",We need a better filing system.,noun
419,Advance,/É™dËˆvÉ‘Ëns/,"Tiáº¿n bá»™, á»©ng trÆ°á»›c",Technological advances have changed our lives.,noun
420,Appoint,/É™ËˆpÉ”Éªnt/,"Bá»• nhiá»‡m",He was appointed manager of the branch.,verb
421,Assessment,/É™ËˆsesmÉ™nt/,"Sá»± Ä‘Ã¡nh giÃ¡",The assessment of the damage will take some time.,noun
422,Assignment,/É™ËˆsaÉªnmÉ™nt/,"Nhiá»‡m vá»¥",Complete the assignment by Friday.,noun
423,Award,/É™ËˆwÉ”Ëd/,"Giáº£i thÆ°á»Ÿng",She won an award for her acting.,noun
424,Celebrate,/ËˆselÉªbreÉªt/,"Ä‚n má»«ng",We celebrated her birthday with a party.,verb
425,Combine,/kÉ™mËˆbaÉªn/,"Káº¿t há»£p",The new company combines the strengths of both.,verb
426,Coordinator,/kÉ™ÊŠËˆÉ”ËdÉªneÉªtÉ™(r)/,"Äiá»u phá»‘i viÃªn",She is the coordinator of the project.,noun
427,Demand,/dÉªËˆmÉ‘Ënd/,"Nhu cáº§u",There is a high demand for skilled workers.,noun
428,Encourage,/ÉªnËˆkÊŒrÉªdÊ’/,"Khuyáº¿n khÃ­ch",My parents encouraged me to study hard.,verb
429,Feedback,/ËˆfiËdbÃ¦k/,"Pháº£n há»“i",We welcome feedback from our customers.,noun
430,Finalize,/ËˆfaÉªnÉ™laÉªz/,"HoÃ n táº¥t",We need to finalize the details of the contract.,verb
431,Generate,/ËˆdÊ’enÉ™reÉªt/,"Táº¡o ra",The power plant generates electricity.,verb
432,Grant,/É¡rÉ‘Ënt/,"Trá»£ cáº¥p, ban cho",The university granted him a scholarship.,noun
433,Handle,/ËˆhÃ¦ndl/,"Xá»­ lÃ½",She can handle difficult situations well.,verb
434,Improve,/ÉªmËˆpruËv/,"Cáº£i thiá»‡n",I want to improve my English.,verb
435,Initial,/ÉªËˆnÉªÊƒl/,"Ban Ä‘áº§u",My initial reaction was surprise.,adj
436,Keep in mind,/kiËp Éªn maÉªnd/,"Ghi nhá»›",Keep in mind that the deadline is tomorrow.,verb
437,Launch,/lÉ”ËntÊƒ/,"Ra máº¯t, phÃ³ng",The company launched a new product.,verb
438,Mandatory,/ËˆmÃ¦ndÉ™tÉ™ri/,"Báº¯t buá»™c",It is mandatory to wear a seatbelt.,adj
439,Objective,/É™bËˆdÊ’ektÉªv/,"Má»¥c tiÃªu",Our main objective is to increase profits.,noun
440,Participation,/pÉ‘ËËŒtÉªsÉªËˆpeÉªÊƒn/,"Sá»± tham gia",Participation in the event is voluntary.,noun
441,Payment,/ËˆpeÉªmÉ™nt/,"Thanh toÃ¡n",Payment is due within 30 days.,noun
442,Penalty,/ËˆpenÉ™lti/,"HÃ¬nh pháº¡t",The penalty for speeding is a fine.,noun
443,Predict,/prÉªËˆdÉªkt/,"Dá»± Ä‘oÃ¡n",It is difficult to predict the weather.,verb
444,Productivity,/ËŒprÉ’dÊŒkËˆtÉªvÉ™ti/,"NÄƒng suáº¥t",We need to increase productivity.,noun
445,Prohibit,/prÉ™ËˆhÉªbÉªt/,"Cáº¥m",Parking is prohibited here.,verb
446,Providing,/prÉ™ËˆvaÉªdÉªÅ‹/,"Miá»…n lÃ ",I will go providing the weather is good.,conj
447,Raise,/reÉªz/,"NÃ¢ng lÃªn, tÄƒng",He raised his hand to ask a question.,verb
448,Rate,/reÉªt/,"Tá»· lá»‡, giÃ¡",The unemployment rate is rising.,noun
449,Recognition,/ËŒrekÉ™É¡ËˆnÉªÊƒn/,"Sá»± cÃ´ng nháº­n",He deserves recognition for his achievements.,noun
450,Refuse,/rÉªËˆfjuËz/,"Tá»« chá»‘i",She refused to help me.,verb
451,Regulation,/ËŒreÉ¡juËˆleÉªÊƒn/,"Quy Ä‘á»‹nh",We have to comply with safety regulations.,noun
452,Reimburse,/ËŒriËÉªmËˆbÉœËs/,"HoÃ n tráº£",You will be reimbursed for your expenses.,verb
